smiles,antibiotic_activity
CN(Cc1ccccc1)C[C@H]1C[C@@H](c2ccc(CO)cc2)O[C@H](c2ccc(NC(=O)CCCCCCC(=O)NO)cc2)O1,0
COc1cccc(NC(=O)N2C[C@@H](O)COC[C@@H]3O[C@@H](CC(=O)NCCCN4CCOCC4)CC[C@H]32)c1,0
O=C(O)CNC(=O)c1ccc(S(=O)(=O)N2CCOCC2)cc1,0
COc1ccc([Si](C)(C)[C@H]2[C@H](CCn3cc([C@H](O)c4ccccc4)nn3)O[C@@]3(C(=O)N(C)c4c(Br)cc(C)cc43)[C@@H]2C)cc1,0
O=C(CCCCCCC(=O)Nc1ccc([C@H]2O[C@@H](CSc3nc(-c4ccccc4)c(-c4ccccc4)o3)C[C@H](c3ccc([N+](=O)[O-])cc3)O2)cc1)NO,0
COc1cc2c(cc1OC)CN(C(=O)[C@@H]1[C@H]3C(=O)O[C@H](c4ccccc4)[C@H](c4ccccc4)N3[C@H](c3ccc(O)cc3)[C@@]13C(=O)Nc1ccccc13)CC2,0
O=c1[nH]c(=O)c2cc(Br)ccc2[nH]1,0
COCCOC(=O)N1C(=O)[C@@]2(c3ccccc31)[C@H](C(=O)N1CCc3cc(OC)c(OC)cc3C1)[C@H]1C(=O)O[C@H](c3ccccc3)[C@H](c3ccccc3)N1[C@@H]2c1ccc(O)cc1,0
COC(=O)c1ccc(Cn2cc(C(=O)NO)nn2)o1,0
O=C(NCc1nc2ccccc2[nH]1)C1=C[C@@H](c2ccc(Br)cc2)C[C@@H](OCc2ccc(CO)cc2)O1,0
Nc1cccc(-n2cc(CCC(=O)NO)nn2)c1,0
COc1ccc(C(=O)Nc2ccc(CN3C(=O)[C@]4(O[C@H](CC(=O)N5Cc6ccccc6C[C@H]5CO)[C@@H]([Si](C)(C)c5ccc(OC)cc5)[C@@H]4C)c4ccccc43)cc2)cc1,0
COC(=O)[C@@H](N)Cc1ccc(-n2cc(CCC(=O)NO)nn2)cc1,1
COc1ccccc1O[C@@H](C)C(=O)NN,0
O=C(NO)c1cn(-c2cccc(C(=O)N3CCC4(CC3)C(=O)NCN4c3ccccc3)c2)nn1,1
O=C(O)C[C@@H]1CC[C@@H]2[C@H](COC[C@H](O)CN2S(=O)(=O)c2ccc(F)cc2)O1,0
COc1ccc(-n2cc(C(=O)NO)nn2)cc1,0
COc1cc2c(cc1OC)CN(C(=O)[C@@H]1[C@H]3C(=O)O[C@H](c4ccccc4)[C@H](c4ccccc4)N3[C@H](c3ccc(OCCO)cc3)[C@@]13C(=O)Nc1ccc(C#CC4(O)CCCCCC4)cc13)CC2,0
COc1ccc2[nH]c(=O)[nH]c(=O)c2c1,0
O=C1O[C@@H](c2ccccc2)[C@@H](c2ccccc2)N2[C@@H](c3ccc(OCCO)cc3)[C@]3(C(=O)Nc4ccccc43)[C@@H](C(=O)Nc3nc4ccccc4s3)[C@H]12,0
COc1cccc(-n2cc(C(=O)NO)nn2)c1,0
CC(=O)n1cc([C@@H]2C=C(C(=O)NCc3ccccc3)O[C@H](OCc3ccc(CO)cc3)C2)c2ccccc21,0
Cc1ccc(S(=O)(=O)N[C@@H](Cc2ccccc2)C(=O)NCCCn2cc(C(=O)NO)nn2)cc1,0
C[N+](C)(C)CCCC[C@@H]1NC(=O)[C@@H]2C[C@H](C(=O)NCc3ccc(F)cc3)[C@H](c3ccc(O)cc3)N2C1=O,0
CN1C(=O)c2cc(NC(=O)c3cscn3)ccc2OC[C@H]2O[C@@H](CC(=O)N3CCOCC3)CC[C@H]21,0
CC(=O)NCCCC[C@@H]1NC(=O)[C@@H]2C[C@H](C(=O)NCCCCCCNC(=O)CS)[C@H](c3ccc(O)cc3)N2C1=O,0
COCC(=O)Nc1ccc2c(c1)C(=O)N(C)[C@H]1CC[C@H](CC(=O)N3CCc4ccccc4C3)O[C@H]1CO2,0
C[N+](C)(C)CCCCNC(=O)[C@H]1C[C@H]2C(=O)N3CCC[C@H]3C(=O)N2[C@H]1c1cccc(OCCO)c1,0
CCCNC(=O)N1C[C@H](O)COC[C@H]2O[C@H](CC(=O)NCCCN3CCOCC3)CC[C@@H]21,0
Cc1cccc(S(=O)(=O)N2C[C@@H](O)COC[C@H]3O[C@@H](CC(=O)N4CCN(C)CC4)CC[C@@H]32)c1,0
CCCNC(=O)N1C[C@@H](O)COC[C@@H]2O[C@H](CC(=O)NCCCN3CCOCC3)CC[C@H]21,0
O=C(C[C@H]1CC[C@@H]2[C@H](COC[C@@H](O)CN2Cc2cc(F)ccc2F)O1)N[C@@H]1CCN(Cc2ccccc2)C1,0
OCc1cc(O)c2c(O)c3c(O)cccc3c(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c2c1,0
CO[C@@H]1CN(C)C(=O)c2cc(NS(C)(=O)=O)ccc2OC[C@H](C)N(C(=O)C2CCCCC2)C[C@@H]1C,0
O=C(OC[C@]12O[C@H]1[C@@H](O)[C@@H]1C=CO[C@@H](O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@@H]12)c1ccccc1,0
COCCOC(=O)N1C(=O)[C@@]2(c3cc(C#CC4(O)CCCCCC4)ccc31)[C@H](c1ccc(OCCO)cc1)N1[C@H](c3ccccc3)[C@H](c3ccccc3)OC(=O)[C@H]1[C@@H]2C(=O)N1CCCCCCC1,0
C[C@@H](CO)N1C[C@@H](C)[C@@H](CN(C)C(=O)Nc2ccccc2C(F)(F)F)OCc2ccccc2-c2ccccc2C1=O,0
COCCOC(=O)N1C(=O)[C@@]2(c3cc(C#CCC(C(=O)OC)C(=O)OC)ccc31)[C@H](C(=O)N1CCCCCCC1)[C@H]1C(=O)O[C@H](c3ccccc3)[C@H](c3ccccc3)N1[C@@H]2c1ccc(O)cc1,0
Cc1ccc(S(=O)(=O)N2C[C@H](O)COC[C@H]3O[C@@H](CC(=O)NCc4ccc(Cl)c(Cl)c4)CC[C@@H]32)cc1,0
COCCOC(=O)N1C(=O)[C@@]2(c3cc(C#CC4(O)CCCCCC4)ccc31)[C@H](C(=O)N1CCCCCCC1)[C@H]1C(=O)O[C@H](c3ccccc3)[C@H](c3ccccc3)N1[C@@H]2c1ccc(OCCO)cc1,0
C[C@@H](CO)N1C[C@@H](C)[C@H](CN(C)C(=O)Nc2ccc(N3CCN(C)CC3)cc2)OCc2cn(nn2)CCCC1=O,0
COC(=O)C1=CC(CCCO)=C[C@@H](c2cccs2)N(Cc2cccc(OC(F)(F)F)c2)C=C1C(=O)OC,0
Cn1cnc(S(=O)(=O)N2C[C@@H](O)COC[C@@H]3O[C@@H](CC(=O)NC4CCC4)CC[C@H]32)c1,0
COc1cccc(S(=O)(=O)Nc2ccc3c(c2)[C@H]2C[C@H](CC(=O)NCc4ccccc4F)O[C@@H](CO)[C@H]2O3)c1,0
Cn1cnc(S(=O)(=O)N2C[C@H](O)COC[C@H]3O[C@@H](CC(=O)NC4CCC4)CC[C@@H]32)c1,0
Cc1ccc(S(=O)(=O)N(C)C[C@H]2Oc3ncc(Br)cc3C(=O)N([C@H](C)CO)C[C@@H]2C)cc1,0
O=C(C[C@@H]1C[C@H]2c3cc(NC(=O)Nc4ccccc4)ccc3O[C@H]2[C@@H](CO)O1)NCCN1CCCCC1,0
COc1cc2c(cc1OC)CN(C(=O)[C@H]1[C@@H]3C(=O)O[C@@H](c4ccccc4)[C@@H](c4ccccc4)N3[C@@H](c3ccc(O)cc3)[C@]13C(=O)Nc1ccc(C#CC4(O)CCCCCC4)cc13)CC2,0
NNC(=O)CCCCCCC(=O)O,0
COCCOC(=O)N1C(=O)[C@@]2(c3cc(C#Cc4ccc(OC)cc4)ccc31)[C@H](C(=O)NC[C@H](O)c1ccccc1)[C@H]1C(=O)O[C@H](c3ccccc3)[C@H](c3ccccc3)N1[C@@H]2c1ccc(O)cc1,0
O=C(CCCCCCC(=O)Nc1ccc([C@@H]2O[C@H](CSc3nc(-c4ccccc4)c(-c4ccccc4)o3)C[C@H](c3ccccc3)O2)cc1)NO,0
O=C(N1CCOCC1)[C@]1(CCS(=O)(=O)c2ccccc2)N=C(c2ccc(OCCCO)cc2)O[C@@H]1c1ccccc1,1
O=C(CCCCCCC(=O)Nc1ccc(C(=O)NCCOCCOCCNC(=O)c2ccc(NC(=O)CCCCCCC(=O)NO)cc2)cc1)NO,0
CC(=O)NCCCC[C@@H]1NC(=O)[C@@H]2C[C@H](C(=O)NCc3ccc(F)cc3)[C@H](c3ccc(O)cc3)N2C1=O,0
O=C(/C=C/c1cccc(-c2cn(-c3cccc(C(=O)N4CCC5(CC4)C(=O)NCN5c4ccccc4)c3)nn2)c1)NO,0
COC(=O)[C@H](Cc1ccccc1)N1CC2=C[C@H](C3CC3)n3c(=O)n(C)c(=O)n3[C@@H]2[C@H]1[C@H](O)Cc1ccccc1,0
C/C(C[P+](c1ccccc1)(c1ccccc1)c1ccccc1)=N\NC(=O)CCCCCCC(=O)Nc1ccccc1O,0
COc1cc2c(cc1OC)CN(C(=O)[C@@H]1[C@H]3C(=O)O[C@H](c4ccccc4)[C@H](c4ccccc4)N3[C@H](c3ccc(O)cc3)[C@@]13C(=O)Nc1ccc(C#CCCO)cc13)CC2,0
O=C(CCCCCCC(=O)Nc1ccccc1O)N/N=C/[C@H](O)[C@@H](O)[C@@H](O)[C@H](O)C(=O)O,0
CC(C)[Si](C#CCCCC#N)(O[C@H](c1ccccc1)c1cn(Cc2cccc(Cl)c2)nn1)C(C)C,0
CC(C)(C)OC(=O)NC(=NCCCn1cc(-c2cccc(/C=C/C(=O)NO)c2)nn1)NC(=O)OC(C)(C)C,0
COCCOC(=O)N1C(=O)[C@@]2(c3cc(C#CC4=CCCCC4)ccc31)[C@H](C(=O)NC[C@H](O)c1ccccc1)[C@H]1C(=O)O[C@H](c3ccccc3)[C@H](c3ccccc3)N1[C@@H]2c1ccc(O)cc1,0
CC(C)(C)OC(=O)NC(=NCCn1cc(-c2cccc(/C=C/C(=O)NO)c2)nn1)NC(=O)OC(C)(C)C,0
Cc1ccc(S[C@]2(C(=O)NCCCN(C)C)CC(=O)N(C3CCCCC3)[C@@H]2c2ccc(CO)cc2I)cc1,0
Cc1ccc(S(=O)(=O)N[C@@H](Cc2ccccc2)C(=O)NCCCn2cc(-c3cccc(/C=C/C(=O)NO)c3)nn2)cc1,0
COc1ccc(COC[C@]23N=C4SCc5ccccc5C(=O)N4[C@H](c4ccccc4O2)[C@H]3COC(=O)c2ccccc2)cc1,0
Cc1ccc(S(=O)(=O)N[C@@H](Cc2ccccc2)C(=O)NCCn2cc(-c3cccc(/C=C/C(=O)NO)c3)nn2)cc1,0
COCCOC(=O)N1C(=O)[C@@]2(c3cc(C#CCNC(N)=O)ccc31)[C@H](C(=O)N1CCc3cc(OC)c(OC)cc3C1)[C@H]1C(=O)O[C@H](c3ccccc3)[C@H](c3ccccc3)N1[C@@H]2c1ccccc1OCCO,0
CCOc1cc(OCC)cc(C(=O)N[C@@H](Cc2ccc(-n3cc(CCC(=O)NO)nn3)cc2)C(=O)OC)c1,0
O=C1O[C@@H](c2ccccc2)[C@@H](c2ccccc2)N2[C@@H](c3ccc(O)cc3)[C@]3(C(=O)Nc4ccc(C#CC5(O)CCCCCC5)cc43)[C@@H](C(=O)N3CCCCCCC3)[C@H]12,0
O=C(/C=C/c1cccc(-c2cn(CC(=O)N3CCC4(CC3)C(=O)NCN4c3ccccc3)nn2)c1)NO,0
CCS(=O)(=O)Nc1ccc2c(c1)C(=O)N(C)C[C@H](OC)[C@@H](C)CN(Cc1ccccn1)[C@H](C)CO2,0
COCC(=O)Nc1ccc2c(c1)C(=O)N(C)[C@@H]1CC[C@@H](CC(=O)NCc3ccccc3Cl)O[C@H]1CO2,0
CCS(=O)(=O)Nc1ccc2c(c1)C(=O)N(C)C[C@@H](OC)[C@@H](C)CN(Cc1ccccn1)[C@H](C)CO2,0
O=C(C[C@H]1CC[C@@H]2[C@H](COC[C@@H](O)CN2S(=O)(=O)c2ccccc2)O1)NCc1ccc(-c2ccccc2)cc1,0
COc1cccc(C#Cc2ccc3c(c2)O[C@H](CN(C)S(=O)(=O)c2ccccc2F)[C@H](C)CN([C@H](C)CO)S3(=O)=O)c1,0
Cc1ccc(S(=O)(=O)N2C[C@H](O)COC[C@H]3O[C@@H](CC(=O)NCCN4CCCCC4)CC[C@@H]32)cc1,0
O=C(C[C@@H]1CC[C@@H]2[C@H](COC[C@@H](O)CN2Cc2cc(F)ccc2F)O1)N[C@@H]1CCN(Cc2ccccc2)C1,0
C[C@@H]1CN([C@H](C)CO)C(=O)c2ccccc2-c2ccccc2CO[C@@H]1CN(C)S(=O)(=O)c1ccc(C(F)(F)F)cc1,0
C[C@H](CS)C(=O)N1CCC[C@H]1C(=O)O,0
C[C@H]1CN([C@H](C)CO)C(=O)CCCn2cc(nn2)CO[C@@H]1CN(C)C(=O)Nc1cccc(Oc2ccccn2)c1,0
O=C(C[C@H]1CC[C@H]2[C@@H](COC[C@@H](O)CN2S(=O)(=O)c2ccc(Oc3ccccc3)cc2)O1)NCCN1CCCCC1,0
O=C(C[C@@H]1C[C@@H]2c3cc(NS(=O)(=O)c4ccccc4)ccc3O[C@@H]2[C@H](CO)O1)NC1CCCCC1,0
C[C@H]1CN([C@H](C)CO)S(=O)(=O)c2ccc(C#Cc3ccc(F)cc3)cc2O[C@H]1CN(C)C(=O)c1ccccn1,0
O=C(C[C@@H]1CC[C@@H]2[C@H](COC[C@H](O)CN2C(=O)c2ccc3c(c2)OCO3)O1)NC1Cc2ccccc2C1,0
COc1ccc([Si](C)(C)[C@H]2[C@H](CCn3cc([C@H](O)c4ccccc4)nn3)O[C@@]3(C(=O)N(Cc4cccc(N5CCC5=O)c4)c4ccccc43)[C@@H]2C)cc1,0
COCC(=O)Nc1ccc2c(c1)C(=O)N(C)[C@H]1CC[C@@H](CC(=O)NCc3ccccc3Cl)O[C@@H]1CO2,0
[N-]=[N+]=Nc1ccccc1C[C@@]1(C(=O)NCc2ccccc2)N=C(c2ccc(OCCCO)cc2)O[C@@H]1c1ccccc1N=[N+]=[N-],0
CN1C(=O)c2cc(NC(=O)c3cscn3)ccc2OC[C@@H]2O[C@@H](CC(=O)N3CCOCC3)CC[C@H]21,0
CC(=O)NCCCC[C@@H]1NC(=O)[C@H]2C[C@@H](C(=O)NCCCCCCNC(=O)CS)[C@@H](c3ccc(O)cc3)N2C1=O,0
COc1ccccc1CNC(=O)C[C@H]1C[C@H]2c3cc(NS(=O)(=O)c4ccc(F)cc4)ccc3O[C@H]2[C@@H](CO)O1,0
COc1ccc([Si](C)(C)[C@@H]2[C@@H](CCO)O[C@]3(C(=O)N(Cc4cccc(N5CCCCC5=O)c4)c4ccccc43)[C@H]2C)cc1,0
O=C(C[C@H]1C[C@@H]2c3cc(NS(=O)(=O)c4ccc(F)cc4)ccc3O[C@@H]2[C@H](CO)O1)NCc1cccc(F)c1,0
COc1ccccc1CN1C(=O)c2ccccc2[C@](Cc2ccccc2I)(C(=O)NCCCN(C)C)[C@@H]1c1ccc(CO)cc1,0
C=CCc1ccc(O[C@@H]2O[C@H](CO[C@@H]3O[C@@H](C)[C@H](O)[C@@H](O)[C@H]3O)[C@@H](O)[C@H](O)[C@H]2O)c(O)c1,0
CO[C@@H]1CN(C)C(=O)c2cc(NC(=O)Nc3ccccc3F)ccc2OC[C@@H](C)N(Cc2ccccc2C(=O)O)C[C@@H]1C,0
COc1ccccc1S(=O)(=O)N[C@H]1CC[C@H](CCNC(=O)C2CC2)O[C@H]1CO,0
C=CCC[C@@H](Cc1ccc(F)cc1)C(=O)O[C@H](CNC(=O)[C@H](CC=C)CC(=O)N(CCO)Cc1ccccc1)c1ccccc1,0
C[C@@H](CO)N1C[C@@H](C)[C@H](CN(C)CC2CCOCC2)Oc2cc(C#Cc3cccnc3)ccc2S1(=O)=O,0
O=C(Cc1ccncc1)NCC[C@@H]1CC[C@H](NC(=O)C2CCOCC2)[C@@H](CO)O1,0
O=C(C[C@@H]1C=C[C@@H](NC(=O)Nc2ccc3c(c2)OCO3)[C@@H](CO)O1)NCCCN1CCOCC1,0
O=C(Cc1ccncc1)NCC[C@H]1CC[C@@H](NC(=O)C2CCOCC2)[C@@H](CO)O1,0
O=C(O)C[C@@H]1C=C[C@H](NC(=O)c2ccncc2)[C@@H](CO)O1,0
O=C(Cc1ccncc1)NCC[C@H]1CC[C@H](NC(=O)C2CCOCC2)[C@@H](CO)O1,0
O=C(O)C[C@H]1C=C[C@@H](NC(=O)c2ccncc2)[C@H](CO)O1,0
O=C1O[C@H](c2ccccc2)CNC(=O)[C@@H](CC(=O)N(CCO)Cc2ccccc2)CC=CCC[C@H]1Cc1ccc(F)cc1,0
CO[C@@H]1CN(C)C(=O)c2cc(NS(=O)(=O)CC(F)(F)F)ccc2OC[C@H](C)N(Cc2ccccn2)C[C@@H]1C,0
CN(C)CCCNC(=O)C[C@H]1CC[C@@H](NS(=O)(=O)c2ccccc2)[C@H](CO)O1,0
CO[C@@H]1CN(C)C(=O)c2cc(NS(=O)(=O)CC(F)(F)F)ccc2OC[C@H](C)N(Cc2ccccn2)C[C@H]1C,0
C[C@@H](CO)N1C[C@@H](C)[C@H](CN(C)S(=O)(=O)c2ccccc2)Oc2ncc(C#CC3(O)CCCC3)cc2C1=O,0
CO[C@H]1CN(C)C(=O)c2cc(NS(=O)(=O)CC(F)(F)F)ccc2OC[C@H](C)N(Cc2ccccn2)C[C@@H]1C,0
Cc1ccc(S(=O)(=O)N[C@@H]2CC[C@H](CC(=O)NCc3ccc(Cl)c(Cl)c3)O[C@@H]2CO)cc1,0
COc1ccccc1S(=O)(=O)N[C@@H]1CC[C@@H](CCNC(=O)C2CC2)O[C@@H]1CO,0
O=C(C[C@H]1C[C@H]2c3cc(NS(=O)(=O)c4ccc(F)cc4)ccc3O[C@H]2[C@@H](CO)O1)NCc1ccccc1F,0
COc1ccccc1S(=O)(=O)N[C@@H]1CC[C@H](CCNC(=O)C2CC2)O[C@@H]1CO,0
O=C(C[C@H]1CC=CCCC(=O)OCCNC1=O)NCCO,0
COc1ccccc1S(=O)(=O)N[C@H]1CC[C@@H](CCNC(=O)C2CC2)O[C@@H]1CO,0
O=C(C[C@@H]1CC[C@H](NC(=O)CN2CCOCC2)[C@H](CO)O1)NCCc1ccncc1,0
COc1ccccc1S(=O)(=O)N[C@H]1CC[C@H](CCNC(=O)C2CC2)O[C@@H]1CO,0
COCC#Cc1ccc2c(c1)O[C@H](CN(C)C(=O)C1CCCCC1)[C@@H](C)CN([C@H](C)CO)S2(=O)=O,0
CC(C)C#Cc1ccc2c(c1)O[C@H](CN(C)C(=O)c1cccc(F)c1)[C@@H](C)CN([C@H](C)CO)S2(=O)=O,0
CC(C)CC#Cc1ccc2c(c1)O[C@@H](CN(C)C(=O)C1CCOCC1)[C@@H](C)CN([C@H](C)CO)S2(=O)=O,0
CC(C)C#Cc1ccc2c(c1)O[C@H](CN(C)C(=O)c1cccc(F)c1)[C@H](C)CN([C@H](C)CO)S2(=O)=O,0
Cc1ccc(-c2ccc3c(c2)O[C@@H](CN(C)C(=O)NC(C)C)[C@@H](C)CN([C@H](C)CO)S3(=O)=O)cc1,0
O=C(C[C@H]1C=C[C@H](NC(=O)CN2CCOCC2)[C@H](CO)O1)NCCc1ccccc1,0
COCC#Cc1ccc2c(c1)O[C@@H](CN(C)C(=O)C1CCCCC1)[C@@H](C)CN([C@@H](C)CO)S2(=O)=O,0
C=CCC[C@H](Cc1ccc(F)cc1)C(=O)OC[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](CC=C)CC(=O)N(CCO)Cc1ccccc1,0
Cc1ccc(-c2ccc3c(c2)O[C@@H](CN(C)C(=O)CN(C)C)[C@H](C)CN([C@@H](C)CO)S3(=O)=O)cc1,0
C=CCC[C@@H](Cc1ccc(F)cc1)C(=O)OC[C@@H]1CCCN1C(=O)[C@@H](CC=C)CC(=O)N(CCO)Cc1ccccc1,0
O=C(CN1CCOCC1)N[C@@H]1CC[C@@H](CCn2cc(C3CC3)nn2)O[C@@H]1CO,0
CCS(=O)(=O)NCC[C@H]1CC[C@H](NS(=O)(=O)c2cccc(F)c2)[C@H](CO)O1,0
O=C(CN1CCOCC1)N[C@H]1CC[C@@H](CCn2cc(C3CC3)nn2)O[C@@H]1CO,0
O=C(C[C@@H]1CC[C@H](NC(=O)Cc2ccccn2)[C@@H](CO)O1)NCCCN1CCOCC1,0
O=C(CN1CCOCC1)N[C@@H]1CC[C@H](CCn2cc(C3CC3)nn2)O[C@@H]1CO,0
CCCNC(=O)N(C)C[C@@H]1Oc2ncc(-c3ccc(C(=O)N(C)C)cc3)cc2C(=O)N([C@@H](C)CO)C[C@H]1C,0
O=C(CN1CCOCC1)N[C@@H]1CC[C@H](CCn2cc(C3CC3)nn2)O[C@H]1CO,0
CC(C)N1C[C@@H](CO)CC1=O,0
CC(C)CC#Cc1ccc2c(c1)O[C@@H](CN(C)C(=O)C1CCOCC1)[C@H](C)CN([C@@H](C)CO)S2(=O)=O,0
COCC(=O)N(C)C[C@H]1Oc2cc(C#CC(C)(C)O)ccc2S(=O)(=O)N([C@H](C)CO)C[C@@H]1C,0
C[C@H]1COC(=O)[C@H](NC(=O)OCC2c3ccccc3-c3ccccc32)CC=CC[C@@H](CC(=O)NCCO)C(=O)N1,0
O=C(CN1CCOCC1)N[C@H]1CC[C@H](CCNC(=O)C2CCC2)O[C@@H]1CO,0
C[C@H]1CN([C@@H](C)CO)S(=O)(=O)c2ccc(-c3ccncc3)cc2O[C@H]1CN(C)C(=O)c1ccc2c(c1)OCO2,0
O=C(CN1CCOCC1)N[C@H]1CC[C@@H](CCNC(=O)C2CCC2)O[C@@H]1CO,0
C[C@@H](CO)N1C[C@@H](C)[C@H](CN(C)S(=O)(=O)c2cn(C)cn2)Oc2cc(C#Cc3ccc(F)cc3)ccc2S1(=O)=O,0
COc1ccccc1S(=O)(=O)N[C@@H]1CC[C@@H](CCNC(=O)C2CC2)O[C@H]1CO,0
C[C@@H]1CN([C@H](C)CO)S(=O)(=O)c2ccc(-c3ccccc3F)cc2O[C@H]1CN(C)S(C)(=O)=O,0
COc1ccccc1S(=O)(=O)N[C@H]1CC[C@@H](CCNC(=O)C2CC2)O[C@H]1CO,0
COCC#Cc1ccc2c(c1)O[C@@H](CN(C)C(=O)COC)[C@@H](C)CN([C@H](C)CO)S2(=O)=O,0
COc1ccccc1S(=O)(=O)N[C@@H]1CC[C@H](CCNC(=O)C2CC2)O[C@H]1CO,0
C[C@H]1COC(=O)[C@@H](Cc2ccc(F)cc2)CC=CC[C@@H](CC(=O)N(CCO)Cc2ccccc2)C(=O)N1,0
O=C(O)CNC(=O)c1[nH]nc2ccccc12,0
COCC#Cc1ccc2c(c1)O[C@@H](CN(C)C(=O)COC)[C@H](C)CN([C@@H](C)CO)S2(=O)=O,0
NCC[C@H]1CC[C@H](NC(=O)C2CCCCC2)[C@H](CO)O1,0
COc1ccc(NC(=O)Nc2ccc3c(c2)[C@@H]2C[C@@H](CC(=O)NCc4ccccn4)O[C@@H](CO)[C@@H]2O3)cc1,0
CN(C)CC(=O)N[C@@H]1C=C[C@@H](CC(=O)NCCN2CCCCC2)O[C@H]1CO,0
NCC[C@@H]1CC[C@@H](NC(=O)C2CCCC2)[C@@H](CO)O1,0
NCC[C@H]1CC[C@H](NC(=O)NC2CCCCC2)[C@H](CO)O1,0
C[C@H]1CN([C@H](C)CO)C(=O)c2cc(C#CC3(O)CCCC3)cnc2O[C@H]1CN(C)C(=O)C1CCOCC1,0
C[C@H]1CN([C@H](C)CO)S(=O)(=O)c2ccc(C3=CCCC3)cc2O[C@H]1CN(C)S(=O)(=O)c1cn(C)cn1,0
C[C@H]1CN([C@@H](C)CO)S(=O)(=O)c2ccc(C#CC(C)(C)O)cc2O[C@H]1CN(C)C(=O)C1CCCCC1,0
C[C@@H]1CN([C@H](C)CO)S(=O)(=O)c2ccc(C3=CCCC3)cc2O[C@@H]1CN(C)S(=O)(=O)c1cn(C)cn1,0
O=C(CN1CCOCC1)NCC[C@@H]1CC[C@H](NC(=O)Cc2ccccn2)[C@H](CO)O1,0
O=C(C[C@@H]1CC[C@H]2[C@@H](COC[C@@H](O)CN2C(=O)c2ccccc2)O1)NCCCN1CCOCC1,0
CC(C)NC(=O)N[C@@H]1C=C[C@H](CC(=O)NCCN2CCCC2)O[C@H]1CO,0
C[C@@H]1CN([C@H](C)CO)S(=O)(=O)c2ccc(C#Cc3ccncc3)cc2O[C@@H]1CN(C)C(=O)C1CCC1,0
CO[C@H]1CN(C)C(=O)c2cc(NC(=O)c3ccc(F)cc3)ccc2OC[C@H](C)N(C(=O)CN(C)C)C[C@H]1C,0
NCC[C@@H]1CC[C@H](NC(=O)C2CC2)[C@@H](CO)O1,0
CO[C@H](CN(C)S(=O)(=O)c1ccc(Cl)cc1)[C@H](C)CN([C@H](C)CO)S(=O)(=O)c1cccc(Cl)c1,0
COc1cccc(S(=O)(=O)N[C@H]2C=C[C@@H](CC(=O)NC3CCC3)O[C@H]2CO)c1,0
C[C@H]1CN([C@H](C)CO)S(=O)(=O)c2ccc(-c3cncnc3)cc2O[C@H]1CN(C)C(=O)Cc1ccccc1,0
O=C(C[C@H]1C=C[C@H](NC(=O)c2ccc(F)cc2)[C@@H](CO)O1)NCc1ccncn1,0
CCn1nnc2c(=S)nc[nH]c21,0
O=C(C[C@H]1C=C[C@@H](NC(=O)c2ccc(F)cc2)[C@@H](CO)O1)NCc1ccncn1,0
CO[C@H]1CN(C)C(=O)c2ccc(NC(=O)c3ccccc3)cc2OC[C@@H](C)N(C(=O)CN(C)C)C[C@@H]1C,0
C[C@H]1CN([C@@H](C)CO)S(=O)(=O)c2ccc(C#Cc3ccccc3)cc2O[C@@H]1CN(C)S(=O)(=O)c1ccccc1F,0
C[C@H](O)C#Cc1ccc2c(c1)O[C@H](CN(C)C(=O)Nc1ccccc1)[C@@H](C)CN([C@H](C)CO)S2(=O)=O,0
Cc1ccc(S(=O)(=O)NCC[C@H]2CC[C@@H](NS(=O)(=O)c3ccccc3Cl)[C@@H](CO)O2)cc1,0
C[C@@H]1CN([C@H](C)CO)S(=O)(=O)c2ccc(C#CC(C)(C)O)cc2O[C@H]1CN(C)Cc1ccccc1,1
C[C@@H](CO)N1C[C@@H](C)[C@H](CN(C)C(=O)CN(C)C)Oc2cc(C#C[C@@H](C)O)ccc2S1(=O)=O,0
COCC(=O)Nc1ccc2c(c1)OC[C@@H](C)N(Cc1ccccc1OC)C[C@H](C)[C@H](OC)CN(C)C2=O,0
C[C@H](O)C#Cc1ccc2c(c1)O[C@H](CN(C)C(=O)CN(C)C)[C@H](C)CN([C@H](C)CO)S2(=O)=O,0
CC(=O)N[C@@H]1C[C@H](O)[C@@H](O)CCC(=O)N[C@H](c2ccccc2)COC1=O,0
C[C@@H](CO)N1C[C@@H](C)[C@@H](CN(C)C(=O)C2CCCCC2)Oc2cc(C#C[C@@H](C)O)ccc2S1(=O)=O,0
O=C(CN1CCOCC1)N[C@@H]1CC[C@@H](CCNC(=O)Nc2cc(F)ccc2F)O[C@@H]1CO,0
CC(C)(C)OC(=O)C[C@H]1CC=CC[C@@H](CC(=O)N[C@@H](CO)Cc2ccccc2)C(=O)N[C@@H](C(C)(C)C)COC1=O,0
C[C@@H]1CN([C@H](C)CO)S(=O)(=O)c2ccc(C#CCN(C)C)cc2O[C@@H]1CN(C)C,0
C[C@H]1CN([C@H](C)CO)C(=O)c2cc(-c3ccc(C(=O)N(C)C)cc3)cnc2O[C@H]1CN(C)C(=O)c1cccnc1,0
COCC#Cc1ccc2c(c1)O[C@@H](CN(C)C(=O)CN(C)C)[C@@H](C)CN([C@H](C)CO)S2(=O)=O,0
