fp_bits,fp_density,fp_gen_secs,train_frac,repeat,n_pos_train,n_neg_train,n_pos_test,n_neg_test,model,inner_cv_splits,inner_cv_metric,inner_cv_mean,best_params,fit_secs,pred_secs,ROC-AUC,PRC-AUC,Average Precision,Accuracy,F1 Score,MCC,Recall,Precision,TN,FP,FN,TP,False Positive Rate
4096,0.011696672067046165,3.031196355819702,0.6,0,226,452,94,188,XGBoost,5,roc_auc,0.8879260085057187,"{""learning_rate"": 0.03, ""max_depth"": 3, ""n_estimators"": 300}",7.3328351974487305,0.0043487548828125,0.9003225441376188,0.7546030060918938,0.756920650702449,0.8262411347517731,0.7262569832402235,0.6010839218932368,0.6914893617021277,0.7647058823529411,168,20,29,65,0.10638297872340426
4096,0.011696672067046165,3.031196355819702,0.6,0,226,452,94,188,LogReg,5,roc_auc,0.8212818625282393,"{""C"": 0.01}",4.165677309036255,0.002393960952758789,0.8456315074694433,0.6613152639505965,0.6651704872374066,0.75177304964539,0.5783132530120482,0.4140393356054125,0.5106382978723404,0.6666666666666666,164,24,46,48,0.1276595744680851
4096,0.011696672067046165,3.031196355819702,0.6,0,226,452,94,188,SVM,5,roc_auc,0.7839030041348882,"{""C"": 0.1, ""kernel"": ""linear""}",46.428186893463135,0.08204078674316406,0.8090482118605704,0.6645044300022374,0.6669500704489238,0.7304964539007093,0.5365853658536586,0.3598816816647433,0.46808510638297873,0.6285714285714286,162,26,50,44,0.13829787234042554
4096,0.011696672067046165,3.031196355819702,0.6,0,226,452,94,188,RandomForest,5,roc_auc,0.8695064913615639,"{""max_depth"": 20, ""n_estimators"": 500}",3.7642931938171387,0.07453727722167969,0.8738682661837935,0.6871887303989502,0.6912034929529305,0.7624113475177305,0.588957055214724,0.4374535230321356,0.5106382978723404,0.6956521739130435,167,21,46,48,0.11170212765957446
4096,0.011696672067046165,3.031196355819702,0.6,1,226,452,94,188,XGBoost,5,roc_auc,0.934689376109666,"{""learning_rate"": 0.03, ""max_depth"": 3, ""n_estimators"": 300}",7.047536849975586,0.005236625671386719,0.9031235853327297,0.7736593054247289,0.7743253904906838,0.8333333333333334,0.7513227513227513,0.6260145157562383,0.7553191489361702,0.7473684210526316,164,24,23,71,0.1276595744680851
4096,0.011696672067046165,3.031196355819702,0.6,1,226,452,94,188,LogReg,5,roc_auc,0.8639820624893089,"{""C"": 0.01}",3.691760301589966,0.0030460357666015625,0.8796401086464464,0.7538616563286977,0.7557097034446767,0.776595744680851,0.6086956521739131,0.47132270103500606,0.5212765957446809,0.7313432835820896,170,18,45,49,0.09574468085106383
4096,0.011696672067046165,3.031196355819702,0.6,1,226,452,94,188,SVM,5,roc_auc,0.834814749930692,"{""C"": 0.1, ""kernel"": ""linear""}",46.30778360366821,0.06872415542602539,0.8529877772747849,0.7439895628926566,0.745289928903417,0.7730496453900709,0.6144578313253012,0.4657942525560891,0.5425531914893617,0.7083333333333334,167,21,43,51,0.11170212765957446
4096,0.011696672067046165,3.031196355819702,0.6,1,226,452,94,188,RandomForest,5,roc_auc,0.8984059327682516,"{""max_depth"": 20, ""n_estimators"": 500}",3.8934903144836426,0.06489324569702148,0.8922023540063377,0.7405066736161318,0.7448432195368883,0.7801418439716312,0.6125,0.47970161180012344,0.5212765957446809,0.7424242424242424,171,17,45,49,0.09042553191489362
4096,0.011696672067046165,3.031196355819702,0.6,2,226,452,94,188,XGBoost,5,roc_auc,0.9130956332985317,"{""learning_rate"": 0.03, ""max_depth"": 3, ""n_estimators"": 300}",7.6042351722717285,0.004359722137451172,0.9065470801267542,0.7878241056055688,0.7892845636471172,0.8439716312056738,0.7684210526315789,0.6508756508759763,0.776595744680851,0.7604166666666666,165,23,21,73,0.12234042553191489
4096,0.011696672067046165,3.031196355819702,0.6,2,226,452,94,188,LogReg,5,roc_auc,0.8699021960326307,"{""C"": 0.01}",4.137817144393921,0.002428770065307617,0.8739814395654143,0.7255271881202934,0.728649830430911,0.7801418439716312,0.5921052631578947,0.4776807294735102,0.4787234042553192,0.7758620689655172,175,13,49,45,0.06914893617021277
4096,0.011696672067046165,3.031196355819702,0.6,2,226,452,94,188,SVM,5,roc_auc,0.8324619572590587,"{""C"": 0.1, ""kernel"": ""rbf""}",46.96719765663147,0.4314005374908447,0.8566659121774558,0.675052069431194,0.6831666237422072,0.7446808510638298,0.4782608695652174,0.3800431200656627,0.35106382978723405,0.75,177,11,61,33,0.05851063829787234
4096,0.011696672067046165,3.031196355819702,0.6,2,226,452,94,188,RandomForest,5,roc_auc,0.8934525608583579,"{""max_depth"": 20, ""n_estimators"": 500}",3.678739309310913,0.06392025947570801,0.8838841104572204,0.7056874080336467,0.7108522806520208,0.7801418439716312,0.6172839506172839,0.4806594791630462,0.5319148936170213,0.7352941176470589,170,18,44,50,0.09574468085106383
4096,0.011696672067046165,3.031196355819702,0.8,0,301,602,94,188,XGBoost,5,roc_auc,0.9093084213972814,"{""learning_rate"": 0.03, ""max_depth"": 3, ""n_estimators"": 300}",9.29663610458374,0.004238128662109375,0.9019918515165234,0.7453323360212296,0.7472680629744658,0.8404255319148937,0.7513812154696132,0.6351757834348449,0.723404255319149,0.7816091954022989,169,19,26,68,0.10106382978723404
4096,0.011696672067046165,3.031196355819702,0.8,0,301,602,94,188,LogReg,5,roc_auc,0.8527691896611419,"{""C"": 0.01}",5.519235134124756,0.0024919509887695312,0.872170665459484,0.7109734188272182,0.7141370592405453,0.7836879432624113,0.6257668711656442,0.4899479457959919,0.5425531914893617,0.7391304347826086,170,18,43,51,0.09574468085106383
4096,0.011696672067046165,3.031196355819702,0.8,0,301,602,94,188,SVM,5,roc_auc,0.8133346016047209,"{""C"": 0.1, ""kernel"": ""rbf""}",83.80459904670715,0.6253602504730225,0.8373698506111362,0.6446349970723618,0.650174608818205,0.7304964539007093,0.4492753623188406,0.33858387060395406,0.32978723404255317,0.7045454545454546,175,13,63,31,0.06914893617021277
4096,0.011696672067046165,3.031196355819702,0.8,0,301,602,94,188,RandomForest,5,roc_auc,0.8816584737087718,"{""max_depth"": 20, ""n_estimators"": 500}",5.848572254180908,0.08895015716552734,0.8710955183340878,0.6815129901962622,0.6852486433529896,0.7624113475177305,0.5786163522012578,0.4346316184349148,0.48936170212765956,0.7076923076923077,169,19,48,46,0.10106382978723404
4096,0.011696672067046165,3.031196355819702,0.8,1,301,602,94,188,XGBoost,5,roc_auc,0.9070695724006083,"{""learning_rate"": 0.03, ""max_depth"": 3, ""n_estimators"": 300}",8.228970766067505,0.003780841827392578,0.8965312358533273,0.771046115346503,0.7717869869326075,0.8262411347517731,0.73224043715847,0.6042676812754322,0.7127659574468085,0.7528089887640449,166,22,27,67,0.11702127659574468
4096,0.011696672067046165,3.031196355819702,0.8,1,301,602,94,188,LogReg,5,roc_auc,0.8457632208824458,"{""C"": 0.01}",5.327487468719482,0.0025980472564697266,0.8501584427342689,0.6719589971138106,0.6753300044511931,0.7588652482269503,0.5853658536585366,0.4295362006966291,0.5106382978723404,0.6857142857142857,166,22,46,48,0.11702127659574468
4096,0.011696672067046165,3.031196355819702,0.8,1,301,602,94,188,SVM,5,roc_auc,0.812004884914721,"{""C"": 0.1, ""kernel"": ""rbf""}",83.03163433074951,0.6429221630096436,0.8207333635129017,0.6167151754637366,0.6253105852622519,0.74822695035461,0.5170068027210885,0.39152469616489277,0.40425531914893614,0.7169811320754716,173,15,56,38,0.0797872340425532
4096,0.011696672067046165,3.031196355819702,0.8,1,301,602,94,188,RandomForest,5,roc_auc,0.8759895377019072,"{""max_depth"": 10, ""n_estimators"": 200}",5.509625673294067,0.032958984375,0.8693413309189679,0.686051771678726,0.6934306580402846,0.7340425531914894,0.4755244755244755,0.3507396556348602,0.3617021276595745,0.6938775510204082,173,15,60,34,0.0797872340425532
4096,0.011696672067046165,3.031196355819702,0.8,2,301,602,94,188,XGBoost,5,roc_auc,0.9174454041156725,"{""learning_rate"": 0.03, ""max_depth"": 3, ""n_estimators"": 300}",8.721655368804932,0.0037543773651123047,0.9029255319148937,0.7701379986884215,0.7722255601309408,0.8297872340425532,0.7362637362637363,0.6115348965590318,0.7127659574468085,0.7613636363636364,167,21,27,67,0.11170212765957446
4096,0.011696672067046165,3.031196355819702,0.8,2,301,602,94,188,LogReg,5,roc_auc,0.8448843633804513,"{""C"": 0.01}",6.497941732406616,0.002694845199584961,0.8637392485287461,0.69662950273878,0.7000824078918428,0.7730496453900709,0.6235294117647059,0.4690538318674903,0.5638297872340425,0.6973684210526315,165,23,41,53,0.12234042553191489
4096,0.011696672067046165,3.031196355819702,0.8,2,301,602,94,188,SVM,5,roc_auc,0.8218381787321803,"{""C"": 0.1, ""kernel"": ""rbf""}",78.59054613113403,0.6711559295654297,0.8380488909008601,0.6282784581458072,0.6366693869240401,0.7340425531914894,0.4897959183673469,0.35301407031260823,0.3829787234042553,0.6792452830188679,171,17,58,36,0.09042553191489362
4096,0.011696672067046165,3.031196355819702,0.8,2,301,602,94,188,RandomForest,5,roc_auc,0.8860934174080597,"{""max_depth"": 10, ""n_estimators"": 500}",5.791696310043335,0.06492185592651367,0.8660027161611589,0.6699096734867013,0.6774594247433207,0.7304964539007093,0.45714285714285713,0.3393283061236894,0.3404255319148936,0.6956521739130435,174,14,62,32,0.07446808510638298
4096,0.011696672067046165,3.031196355819702,1.0,0,376,752,94,188,XGBoost,5,roc_auc,0.9234029503117618,"{""learning_rate"": 0.03, ""max_depth"": 3, ""n_estimators"": 600}",9.527971982955933,0.004379749298095703,0.9026991851516523,0.7544885749062048,0.7570641928422439,0.8368794326241135,0.7472527472527473,0.6277703362906875,0.723404255319149,0.7727272727272727,168,20,26,68,0.10638297872340426
4096,0.011696672067046165,3.031196355819702,1.0,0,376,752,94,188,LogReg,5,roc_auc,0.8535863645869641,"{""C"": 0.01}",7.844040393829346,0.003948688507080078,0.8584200995925758,0.6996461475162602,0.7026334055225947,0.7624113475177305,0.5988023952095808,0.4407995619157848,0.5319148936170213,0.684931506849315,165,23,44,50,0.12234042553191489
4096,0.011696672067046165,3.031196355819702,1.0,0,376,752,94,188,SVM,5,roc_auc,0.8332458572479764,"{""C"": 0.1, ""kernel"": ""rbf""}",118.9643087387085,0.8020915985107422,0.8259393390674513,0.6260130174387863,0.6341427858614682,0.7340425531914894,0.4827586206896552,0.35179339724734693,0.3723404255319149,0.6862745098039216,172,16,59,35,0.0851063829787234
4096,0.011696672067046165,3.031196355819702,1.0,0,376,752,94,188,RandomForest,5,roc_auc,0.8882581681577012,"{""max_depth"": 10, ""n_estimators"": 500}",8.12621283531189,0.07536530494689941,0.8618718877320053,0.6694433758478772,0.6770147045277588,0.7304964539007093,0.4647887323943662,0.34027232683581016,0.35106382978723405,0.6875,173,15,61,33,0.0797872340425532
4096,0.011696672067046165,3.031196355819702,1.0,1,376,752,94,188,XGBoost,5,roc_auc,0.9145616025715503,"{""learning_rate"": 0.03, ""max_depth"": 3, ""n_estimators"": 300}",9.056514024734497,0.00371551513671875,0.9009449977365324,0.7397929747207848,0.7430529813448313,0.8439716312056738,0.7608695652173914,0.6454972243679028,0.7446808510638298,0.7777777777777778,168,20,24,70,0.10638297872340426
4096,0.011696672067046165,3.031196355819702,1.0,1,376,752,94,188,LogReg,5,roc_auc,0.8460040703303513,"{""C"": 0.01}",7.422961711883545,0.0025568008422851562,0.8682661837935717,0.737612926686695,0.7397726248236939,0.776595744680851,0.631578947368421,0.4783894954368399,0.574468085106383,0.7012987012987013,165,23,40,54,0.12234042553191489
4096,0.011696672067046165,3.031196355819702,1.0,1,376,752,94,188,SVM,5,roc_auc,0.827051270671159,"{""C"": 0.1, ""kernel"": ""rbf""}",127.49435305595398,0.8266072273254395,0.827636939791761,0.6379105909159118,0.6434374472654423,0.7446808510638298,0.5384615384615384,0.3874875837571862,0.44680851063829785,0.6774193548387096,168,20,52,42,0.10638297872340426
4096,0.011696672067046165,3.031196355819702,1.0,1,376,752,94,188,RandomForest,5,roc_auc,0.8749704759691724,"{""max_depth"": 10, ""n_estimators"": 500}",8.312679290771484,0.050272464752197266,0.8628338614757809,0.6715093070668895,0.6790227010860663,0.7340425531914894,0.5098039215686274,0.35754816901661707,0.4148936170212766,0.6610169491525424,168,20,55,39,0.10638297872340426
4096,0.011696672067046165,3.031196355819702,1.0,2,376,752,94,188,XGBoost,5,roc_auc,0.9204747670500755,"{""learning_rate"": 0.03, ""max_depth"": 3, ""n_estimators"": 300}",9.782008171081543,0.004904270172119141,0.9075656405613399,0.7805055118714563,0.7823700550372195,0.8156028368794326,0.7078651685393258,0.5757077330897978,0.6702127659574468,0.75,167,21,31,63,0.11170212765957446
4096,0.011696672067046165,3.031196355819702,1.0,2,376,752,94,188,LogReg,5,roc_auc,0.8534474729871036,"{""C"": 0.01}",8.00757122039795,0.004270315170288086,0.8668515165233137,0.72304151173652,0.7256226325980217,0.7659574468085106,0.6024096385542169,0.4485426135725302,0.5319148936170213,0.6944444444444444,166,22,44,50,0.11702127659574468
4096,0.011696672067046165,3.031196355819702,1.0,2,376,752,94,188,SVM,5,roc_auc,0.8317834196971458,"{""C"": 0.1, ""kernel"": ""linear""}",120.69823384284973,0.09986352920532227,0.8446695337256678,0.7228431300541275,0.7247057648217485,0.74822695035461,0.5748502994011976,0.40645154410416523,0.5106382978723404,0.6575342465753424,163,25,46,48,0.13297872340425532
4096,0.011696672067046165,3.031196355819702,1.0,2,376,752,94,188,RandomForest,5,roc_auc,0.8795179876844429,"{""max_depth"": 10, ""n_estimators"": 200}",7.898472309112549,0.03474092483520508,0.8500452693526482,0.6494100244679736,0.6570882056305656,0.7198581560283688,0.45517241379310347,0.3127052419976417,0.35106382978723405,0.6470588235294118,170,18,61,33,0.09574468085106383
